time,addr,asn,length,frameType,slotOffset,frequency,l2Dest,txpower,numTxAttempts,L3Src,L3Dest,L4Proto,L4SrcPort,L4DestPort,succes_rx,succes_ack,list_rx
"2017-07-20 15:22:29,868",000e,14982,30,IEEE154_TYPE_DATA,0,25,141592cc0000000a,31,3,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:29,953",0002,14993,45,IEEE154_TYPE_BEACON,0,17,ffff92cc0000000e,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000003,IANA_UNDEFINED,155,0,1,0,"['0003', '0001']"
"2017-07-20 15:22:29,962",0006,14993,45,IEEE154_TYPE_BEACON,0,17,ffff92cc00000004,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000f,IANA_UNDEFINED,155,0,1,0,"['000f', '000c', '0009', '0005', '000b']"
"2017-07-20 15:22:29,980",000e,14993,30,IEEE154_TYPE_DATA,0,17,141592cc0000000a,31,4,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,1,['000a']
"2017-07-20 15:22:30,084",0001,15004,45,IEEE154_TYPE_BEACON,0,24,ffff92cc00000002,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000d,IANA_UNDEFINED,155,0,1,0,"['0004', '0002', '000c', '000b', '000d']"
"2017-07-20 15:22:30,086",000e,15004,34,IEEE154_TYPE_DATA,0,24,141592cc0000000a,31,1,00000000000000000000000000000000,00000000000000000000000000000000,IANA_UNDEFINED,0,0,1,0,['000a']
"2017-07-20 15:22:30,169",0004,15015,110,IEEE154_TYPE_DATA,0,22,141592cc00000001,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000004,IANA_ICMPv6,155,0,1,0,['0001']
"2017-07-20 15:22:30,172",000f,15015,45,IEEE154_TYPE_BEACON,0,22,ffff92cc00000006,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000003,IANA_UNDEFINED,155,0,1,0,"['0008', '000c', '0009', '0003', '000d']"
"2017-07-20 15:22:30,188",0005,15015,111,IEEE154_TYPE_DATA,0,22,141592cc00000002,31,4,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000005,IANA_ICMPv6,155,0,1,1,['0002']
"2017-07-20 15:22:30,251",0002,15022,111,IEEE154_TYPE_DATA,7,25,141592cc00000001,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000005,IANA_ICMPv6,155,0,1,1,['0001']
"2017-07-20 15:22:30,309",0005,15026,95,IEEE154_TYPE_DATA,0,23,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000005,IANA_ICMPv6,155,0,1,0,"['000f', '0008', '0007', '0002', '000c']"
"2017-07-20 15:22:30,318",0004,15026,110,IEEE154_TYPE_DATA,0,23,141592cc00000001,31,2,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000004,IANA_ICMPv6,155,0,1,0,['0001']
"2017-07-20 15:22:30,338",000e,15026,34,IEEE154_TYPE_DATA,0,23,141592cc0000000a,31,2,00000000000000000000000000000000,00000000000000000000000000000000,IANA_UNDEFINED,0,0,0,0,[]
"2017-07-20 15:22:30,413",0004,15037,110,IEEE154_TYPE_DATA,0,14,141592cc00000001,31,3,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000004,IANA_ICMPv6,155,0,0,0,[]
"2017-07-20 15:22:30,422",0005,15037,45,IEEE154_TYPE_BEACON,0,14,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000005,IANA_UNDEFINED,155,0,1,0,['000c']
"2017-07-20 15:22:30,429",0008,15037,45,IEEE154_TYPE_BEACON,0,14,ffff92cc00000005,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000005,IANA_UNDEFINED,155,0,1,0,"['0006', '0002', '0007', '000f', '000d']"
"2017-07-20 15:22:30,448",000e,15037,34,IEEE154_TYPE_DATA,0,14,141592cc0000000a,31,3,00000000000000000000000000000000,00000000000000000000000000000000,IANA_UNDEFINED,0,0,0,0,[]
"2017-07-20 15:22:30,637",000e,15059,34,IEEE154_TYPE_DATA,0,18,141592cc0000000a,31,4,00000000000000000000000000000000,00000000000000000000000000000000,IANA_UNDEFINED,0,0,0,0,[]
"2017-07-20 15:22:30,797",0009,15081,45,IEEE154_TYPE_BEACON,0,11,ffff92cc0000000e,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000f,IANA_UNDEFINED,155,0,1,0,"['0002', '000f', '000c', '0006', '0003', '0001', '000d']"
"2017-07-20 15:22:30,811",0004,15081,110,IEEE154_TYPE_DATA,0,11,141592cc00000001,31,4,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000004,IANA_ICMPv6,155,0,0,0,[]
"2017-07-20 15:22:30,894",000c,15092,45,IEEE154_TYPE_BEACON,0,26,ffff92cc00000009,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000005,IANA_UNDEFINED,155,0,1,0,['0006']
"2017-07-20 15:22:30,910",0007,15092,45,IEEE154_TYPE_BEACON,0,26,ffff92cc00000004,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000005,IANA_UNDEFINED,155,0,1,0,"['000f', '0009', '0002', '0008', '0003', '0004', '0005', '000b', '000e']"
"2017-07-20 15:22:30,941",000d,15092,45,IEEE154_TYPE_BEACON,0,26,ffff92cc00000009,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000d,IANA_UNDEFINED,155,0,1,0,['0001']
"2017-07-20 15:22:31,019",000a,15103,46,IEEE154_TYPE_DATA,0,21,141592cc00000003,31,2,ff02000000000000000000000000001a,bbbb000000000000141592cc00000003,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:31,036",000b,15103,45,IEEE154_TYPE_BEACON,0,21,ffff92cc00000007,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000004,IANA_UNDEFINED,155,0,1,0,"['0004', '0007', '0006', '0001']"
"2017-07-20 15:22:31,108",0004,15114,45,IEEE154_TYPE_BEACON,0,12,ffff92cc0000000b,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000004,IANA_UNDEFINED,155,0,1,0,"['0006', '0005', '000d']"
"2017-07-20 15:22:31,116",0003,15114,45,IEEE154_TYPE_BEACON,0,12,ffff92cc00000007,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000f,IANA_UNDEFINED,155,0,1,0,"['0007', '0008', '000f', '0009', '0002', '000b']"
"2017-07-20 15:22:31,303",0002,15136,45,IEEE154_TYPE_BEACON,0,16,ffff92cc00000003,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000005,IANA_UNDEFINED,155,0,1,0,['0007']
"2017-07-20 15:22:31,318",0006,15136,45,IEEE154_TYPE_BEACON,0,16,ffff92cc00000004,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000f,IANA_UNDEFINED,155,0,1,0,"['0008', '0005', '0003', '000f', '0004']"
"2017-07-20 15:22:31,337",0001,15136,45,IEEE154_TYPE_BEACON,0,16,ffff92cc0000000b,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000d,IANA_UNDEFINED,155,0,1,0,"['000c', '0009', '000e', '000b', '000d']"
"2017-07-20 15:22:31,412",000f,15147,45,IEEE154_TYPE_BEACON,0,13,ffff92cc00000006,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000005,IANA_UNDEFINED,155,0,1,0,"['000c', '0009', '0008', '0006', '0005', '0004', '0003', '000d']"
"2017-07-20 15:22:31,601",0005,15169,45,IEEE154_TYPE_BEACON,0,17,ffff92cc0000000f,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000005,IANA_UNDEFINED,155,0,1,0,"['0002', '000f', '000c', '0008', '0007', '0006', '0004']"
"2017-07-20 15:22:31,710",0008,15180,45,IEEE154_TYPE_BEACON,0,24,ffff92cc00000005,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000005,IANA_UNDEFINED,155,0,1,0,"['000f', '0007', '0004', '0002', '000e', '000d']"
"2017-07-20 15:22:31,830",000e,15191,95,IEEE154_TYPE_DATA,0,22,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000e,IANA_ICMPv6,155,0,1,0,"['0008', '0007', '0002', '000d']"
"2017-07-20 15:22:31,926",000e,15202,111,IEEE154_TYPE_DATA,0,23,141592cc00000001,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc0000000e,IANA_ICMPv6,155,0,1,0,['0001']
"2017-07-20 15:22:32,006",000a,15213,46,IEEE154_TYPE_DATA,0,14,141592cc00000003,31,3,ff02000000000000000000000000001a,bbbb000000000000141592cc00000003,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:32,024",000e,15213,111,IEEE154_TYPE_DATA,0,14,141592cc00000001,31,2,bbbb000000000000141592cc00000001,bbbb000000000000141592cc0000000e,IANA_ICMPv6,155,0,1,0,['0001']
"2017-07-20 15:22:32,097",000c,15224,45,IEEE154_TYPE_BEACON,0,19,ffff92cc00000005,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000005,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:32,106",0009,15224,45,IEEE154_TYPE_BEACON,0,19,ffff92cc0000000f,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000f,IANA_UNDEFINED,155,0,1,0,"['0006', '000f', '0001']"
"2017-07-20 15:22:32,112",0007,15224,45,IEEE154_TYPE_BEACON,0,19,ffff92cc0000000e,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000e,IANA_UNDEFINED,155,0,1,0,"['0005', '0002', '0003', '0004', '000b', '000e', '000d']"
"2017-07-20 15:22:32,210",0003,15235,45,IEEE154_TYPE_BEACON,0,18,ffff92cc00000007,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000f,IANA_UNDEFINED,155,0,1,0,"['0006', '0009', '0008', '0002', '000f']"
"2017-07-20 15:22:32,241",000b,15235,45,IEEE154_TYPE_BEACON,0,18,ffff92cc00000007,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000004,IANA_UNDEFINED,155,0,1,0,"['0007', '000c', '0001']"
"2017-07-20 15:22:32,323",0004,15246,45,IEEE154_TYPE_BEACON,0,20,ffff92cc00000007,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000004,IANA_UNDEFINED,155,0,1,0,"['0006', '0008', '0007', '0005', '000f', '000b']"
"2017-07-20 15:22:32,338",000d,15246,45,IEEE154_TYPE_BEACON,0,20,ffff92cc00000007,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000e,IANA_UNDEFINED,155,0,1,0,"['0009', '0001', '000e']"
"2017-07-20 15:22:32,412",0002,15257,45,IEEE154_TYPE_BEACON,0,11,ffff92cc00000003,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000e,IANA_UNDEFINED,155,0,1,0,"['0003', '0005', '000c', '0009', '0001']"
"2017-07-20 15:22:32,444",000e,15257,111,IEEE154_TYPE_DATA,0,11,141592cc00000001,31,3,bbbb000000000000141592cc00000001,bbbb000000000000141592cc0000000e,IANA_ICMPv6,155,0,0,0,[]
"2017-07-20 15:22:32,517",0006,15268,45,IEEE154_TYPE_BEACON,0,26,ffff92cc00000004,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000f,IANA_UNDEFINED,155,0,1,0,"['000c', '000f', '0005', '0004', '0003']"
"2017-07-20 15:22:32,546",0001,15268,45,IEEE154_TYPE_BEACON,0,26,ffff92cc00000002,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000d,IANA_UNDEFINED,155,0,1,0,"['0009', '0002', '000b', '000d']"
"2017-07-20 15:22:32,628",000f,15279,45,IEEE154_TYPE_BEACON,0,21,ffff92cc00000006,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000005,IANA_UNDEFINED,155,0,1,0,"['0005', '000c', '0004', '0009', '0008', '0006', '0003']"
"2017-07-20 15:22:32,808",0005,15301,45,IEEE154_TYPE_BEACON,0,15,ffff92cc0000000f,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000005,IANA_UNDEFINED,155,0,1,0,"['0007', '000f', '000c', '0008', '0006', '0004', '0002', '000d']"
"2017-07-20 15:22:32,927",000e,15312,111,IEEE154_TYPE_DATA,0,16,141592cc00000001,31,4,bbbb000000000000141592cc00000001,bbbb000000000000141592cc0000000e,IANA_ICMPv6,155,0,0,0,[]
"2017-07-20 15:22:33,003",0008,15323,45,IEEE154_TYPE_BEACON,0,13,ffff92cc0000000e,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000e,IANA_UNDEFINED,155,0,1,0,"['000f', '0007', '0005', '0002', '000e', '000d']"
"2017-07-20 15:22:33,038",000b,15323,95,IEEE154_TYPE_DATA,0,13,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_ICMPv6,155,0,1,0,"['0006', '0003', '0001']"
"2017-07-20 15:22:33,120",000a,15334,46,IEEE154_TYPE_DATA,0,25,141592cc00000003,31,4,ff02000000000000000000000000001a,bbbb000000000000141592cc00000003,IANA_UNDEFINED,155,0,1,0,['0003']
"2017-07-20 15:22:33,211",0003,15345,34,IEEE154_TYPE_DATA,0,17,141592cc0000000a,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000003,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:33,298",000c,15356,45,IEEE154_TYPE_BEACON,0,24,ffff92cc00000005,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000005,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:33,307",0009,15356,45,IEEE154_TYPE_BEACON,0,24,ffff92cc00000003,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000f,IANA_UNDEFINED,155,0,1,0,['0006']
"2017-07-20 15:22:33,311",0007,15356,45,IEEE154_TYPE_BEACON,0,24,ffff92cc00000008,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000e,IANA_UNDEFINED,155,0,1,0,"['000f', '0005', '0002', '0003', '0008', '0004', '000e', '000d']"
"2017-07-20 15:22:33,315",000a,15356,46,IEEE154_TYPE_DATA,0,24,141592cc00000003,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000003,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:33,332",000b,15356,45,IEEE154_TYPE_BEACON,0,24,ffff92cc00000003,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000b,IANA_UNDEFINED,155,0,1,0,['0001']
"2017-07-20 15:22:33,502",0003,15378,34,IEEE154_TYPE_DATA,0,23,141592cc0000000a,31,2,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000003,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:33,529",000d,15378,45,IEEE154_TYPE_BEACON,0,23,ffff92cc00000007,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000e,IANA_UNDEFINED,155,0,1,0,"['0004', '0009', '0008', '0007', '0001', '000e']"
"2017-07-20 15:22:33,604",0004,15389,45,IEEE154_TYPE_BEACON,0,14,ffff92cc0000000d,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000004,IANA_UNDEFINED,155,0,1,0,"['0006', '0008', '0007', '0005', '0003', '000b', '000e']"
"2017-07-20 15:22:33,607",0002,15389,45,IEEE154_TYPE_BEACON,0,14,ffff92cc00000003,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000e,IANA_UNDEFINED,155,0,1,0,"['0009', '000c', '0001']"
"2017-07-20 15:22:33,699",0006,15400,45,IEEE154_TYPE_BEACON,0,19,ffff92cc00000004,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000b,IANA_UNDEFINED,155,0,1,0,"['000c', '0005', '000b']"
"2017-07-20 15:22:33,706",0003,15400,34,IEEE154_TYPE_DATA,0,19,141592cc0000000a,31,3,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000003,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:33,819",0001,15411,95,IEEE154_TYPE_DATA,0,18,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000001,IANA_ICMPv6,155,0,1,0,"['000c', '0009', '0002', '000b', '000e', '000d']"
"2017-07-20 15:22:33,898",000a,15422,46,IEEE154_TYPE_DATA,0,20,141592cc00000003,31,2,ff02000000000000000000000000001a,bbbb000000000000141592cc00000003,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:33,901",000f,15422,45,IEEE154_TYPE_BEACON,0,20,ffff92cc00000003,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000005,IANA_UNDEFINED,155,0,1,0,"['0006', '0003']"
"2017-07-20 15:22:33,920",0005,15422,45,IEEE154_TYPE_BEACON,0,20,ffff92cc00000006,31,1,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000005,IANA_UNDEFINED,155,0,1,0,"['000c', '0008', '0004', '0002', '0007', '000e']"
"2017-07-20 15:22:33,940",0001,15422,45,IEEE154_TYPE_BEACON,0,20,ffff92cc00000002,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000b,IANA_UNDEFINED,155,0,1,0,"['0009', '000b', '000d']"
"2017-07-20 15:22:34,040",000e,15433,45,IEEE154_TYPE_BEACON,0,11,ffff92cc00000007,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['0002', '0009', '0008', '0007', '0001', '000d']"
"2017-07-20 15:22:34,205",0008,15455,45,IEEE154_TYPE_BEACON,0,21,ffff92cc0000000e,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000e,IANA_UNDEFINED,155,0,1,0,"['0004', '000f', '0007', '0005', '0002', '0003', '000d']"
"2017-07-20 15:22:34,236",000e,15455,95,IEEE154_TYPE_DATA,0,21,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000e,IANA_ICMPv6,155,0,1,0,"['0001', '000b']"
"2017-07-20 15:22:34,310",0006,15466,95,IEEE154_TYPE_DATA,0,12,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000006,IANA_ICMPv6,155,0,1,0,"['000f', '000c', '0009', '0005', '0004', '000b']"
"2017-07-20 15:22:34,438",000b,15477,45,IEEE154_TYPE_BEACON,0,15,ffff92cc00000006,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000006,IANA_UNDEFINED,155,0,1,0,"['000c', '0007', '0006', '0008', '0001']"
"2017-07-20 15:22:34,510",000c,15488,45,IEEE154_TYPE_BEACON,0,16,ffff92cc0000000b,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000006,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:34,520",0009,15488,45,IEEE154_TYPE_BEACON,0,16,ffff92cc00000006,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000006,IANA_UNDEFINED,155,0,1,0,"['0006', '0003', '0001']"
"2017-07-20 15:22:34,524",0007,15488,45,IEEE154_TYPE_BEACON,0,16,ffff92cc0000000b,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000e,IANA_UNDEFINED,155,0,1,0,"['000f', '0005', '0002', '0008', '0004', '000b', '000e', '000d']"
"2017-07-20 15:22:34,531",000a,15488,46,IEEE154_TYPE_DATA,0,16,141592cc00000003,31,3,ff02000000000000000000000000001a,bbbb000000000000141592cc00000003,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:34,625",000f,15499,95,IEEE154_TYPE_DATA,0,13,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000f,IANA_ICMPv6,155,0,1,0,"['0008', '0004', '000c', '0009', '0005', '0003', '000d']"
"2017-07-20 15:22:34,654",000e,15499,45,IEEE154_TYPE_BEACON,0,13,ffff92cc00000007,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000e,IANA_UNDEFINED,155,0,1,0,"['0007', '0002', '0001', '000b']"
"2017-07-20 15:22:34,731",0009,15510,95,IEEE154_TYPE_DATA,0,25,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000009,IANA_ICMPv6,155,0,1,0,"['0002', '0006', '000f', '000c', '0003']"
"2017-07-20 15:22:34,736",0007,15510,95,IEEE154_TYPE_DATA,0,25,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000007,IANA_ICMPv6,155,0,1,0,"['0005', '0004', '000b']"
"2017-07-20 15:22:34,771",000d,15510,45,IEEE154_TYPE_BEACON,0,25,ffff92cc0000000f,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000f,IANA_UNDEFINED,155,0,1,0,"['0008', '0001', '000e']"
"2017-07-20 15:22:34,834",0002,15521,95,IEEE154_TYPE_DATA,0,17,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000002,IANA_ICMPv6,155,0,1,0,"['000c', '0009', '0008', '0007', '0005', '0003', '0001', '000e']"
"2017-07-20 15:22:34,936",0004,15532,45,IEEE154_TYPE_BEACON,0,24,ffff92cc00000007,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000007,IANA_UNDEFINED,155,0,1,0,"['000f', '0006', '000b']"
"2017-07-20 15:22:34,939",000a,15532,46,IEEE154_TYPE_DATA,0,24,141592cc00000003,31,4,ff02000000000000000000000000001a,bbbb000000000000141592cc00000003,IANA_UNDEFINED,155,0,1,0,['0003']
"2017-07-20 15:22:34,944",0002,15532,45,IEEE154_TYPE_BEACON,0,24,ffff92cc00000009,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000009,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:34,960",000c,15532,95,IEEE154_TYPE_DATA,0,24,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000c,IANA_ICMPv6,155,0,0,0,[]
"2017-07-20 15:22:34,993",000d,15532,95,IEEE154_TYPE_DATA,0,24,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc0000000d,IANA_ICMPv6,155,0,1,0,"['0009', '0008', '0007', '0005', '0001', '000e']"
"2017-07-20 15:22:35,066",0006,15543,45,IEEE154_TYPE_BEACON,0,22,ffff92cc00000004,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000009,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:35,071",0005,15543,95,IEEE154_TYPE_DATA,0,22,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000005,IANA_ICMPv6,155,0,1,0,"['000c', '0007', '0004']"
"2017-07-20 15:22:35,073",0003,15543,34,IEEE154_TYPE_DATA,0,22,141592cc0000000a,31,4,bbbb000000000000141592cc00000001,bbbb000000000000141592cc00000003,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:35,076",000a,15543,42,IEEE154_TYPE_DATA,0,22,141592cc00000003,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000003,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:35,090",0001,15543,45,IEEE154_TYPE_BEACON,0,22,ffff92cc0000000d,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000d,IANA_UNDEFINED,155,0,1,0,"['0002', '000b', '000d']"
"2017-07-20 15:22:35,167",0005,15554,45,IEEE154_TYPE_BEACON,0,23,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000005,IANA_UNDEFINED,155,0,1,0,"['0004', '000f', '000c', '0008', '0007', '0006', '0002']"
"2017-07-20 15:22:35,264",000f,15565,45,IEEE154_TYPE_BEACON,0,14,ffff92cc00000005,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000009,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:35,275",0004,15565,95,IEEE154_TYPE_DATA,0,14,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000004,IANA_ICMPv6,155,0,1,0,"['0006', '0005', '0007', '000e']"
"2017-07-20 15:22:35,280",0003,15565,34,IEEE154_TYPE_DATA,0,14,141592cc0000000a,31,1,00000000000000000000000000000000,00000000000000000000000000000000,IANA_UNDEFINED,0,0,0,0,[]
"2017-07-20 15:22:35,370",0003,15576,34,IEEE154_TYPE_DATA,0,19,141592cc0000000a,31,2,00000000000000000000000000000000,00000000000000000000000000000000,IANA_UNDEFINED,0,0,0,0,[]
"2017-07-20 15:22:35,372",000a,15576,42,IEEE154_TYPE_DATA,0,19,141592cc00000003,31,2,ff02000000000000000000000000001a,bbbb000000000000141592cc00000003,IANA_UNDEFINED,155,0,0,0,[]
"2017-07-20 15:22:35,461",0008,15587,45,IEEE154_TYPE_BEACON,0,18,ffff92cc0000000a,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000d,IANA_UNDEFINED,155,0,1,0,"['0002', '000f', '0007', '0005', '0003', '000e', '000d']"
"2017-07-20 15:22:35,583",000b,15598,45,IEEE154_TYPE_BEACON,0,20,ffff92cc00000003,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000007,IANA_UNDEFINED,155,0,1,0,"['0004', '0006', '0003', '0007', '0001']"
"2017-07-20 15:22:35,670",0008,15609,95,IEEE154_TYPE_DATA,0,11,ffffffffffffffff,31,1,ff02000000000000000000000000001a,fe80000000000000141592cc00000008,IANA_ICMPv6,155,0,1,0,"['0002', '0005', '0004', '000f', '000e', '000d']"
"2017-07-20 15:22:35,676",0007,15609,45,IEEE154_TYPE_BEACON,0,11,ffff92cc0000000b,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000004,IANA_UNDEFINED,155,0,1,0,['000b']
"2017-07-20 15:22:35,860",0009,15631,45,IEEE154_TYPE_BEACON,0,21,ffff92cc00000003,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc0000000d,IANA_UNDEFINED,155,0,1,0,"['0003', '000d']"
"2017-07-20 15:22:35,869",000c,15631,45,IEEE154_TYPE_BEACON,0,21,ffff92cc00000005,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000005,IANA_UNDEFINED,155,0,1,0,"['000f', '0006', '0002', '0005']"
"2017-07-20 15:22:35,976",000e,15642,45,IEEE154_TYPE_BEACON,0,12,ffff92cc00000008,31,1,ff02000000000000000000000000001a,bbbb000000000000141592cc00000008,IANA_UNDEFINED,155,0,1,0,"['0002', '0009', '0008', '0007', '0001', '000d']"
